forecast_base_date,date,index,ticker,horizon_trading_days,actual_close,predicted_close,naive_previous_close,actual_log_return,predicted_log_return,absolute_error,pct_error,target_open,target_raw_close,predicted_return,actual_close_to_close_return,actual_open_to_close_return,signal,trade_cost,strategy_close_to_close_return,strategy_open_to_close_return,benchmark_close_to_close_return,benchmark_open_to_close_return,strategy_close_to_close_equity,strategy_open_to_close_equity,benchmark_close_to_close_equity,benchmark_open_to_close_equity,threshold_bps,cost_bps
2026-02-24,2026-02-25,SP500,^GSPC,1,6946.1304,6896.5757,6890.07,0.00810347,0.00094386167,49.554688,0.71341425,6915.14990234375,6946.1298828125,0.0009442139194522081,0.008136405000239488,0.0044800157489355286,0,0.0,0.0,0.0,0.008136405000239488,0.0044800157489355286,1.0,1.0,1.0147001251999104,1.0050051241190667,15.0,2.0
2026-02-25,2026-02-26,SP500,^GSPC,1,6908.86,6952.524,6946.13,-0.005380057,0.0009201506,43.664062,0.632001,6944.740234375,6908.85986328125,0.0009205125731883701,-0.005365577666988752,-0.005166553374617244,0,0.0,-0.0,-0.0,-0.005365577666988752,-0.005166553374617244,1.0,1.0,1.009255672869447,0.9998127115035418,15.0,2.0
2026-02-26,2026-02-27,SP500,^GSPC,1,6878.88,6915.237,6908.86,-0.0043487796,0.00092257117,36.356934,0.5285298,6856.5400390625,6878.8798828125,0.0009230176903280984,-0.00433935555214604,0.003258180310000025,0,0.0,-0.0,0.0,-0.00433935555214604,0.003258180310000025,1.0,1.0,1.0048761536618462,1.0030702815938504,15.0,2.0
2026-02-27,2026-03-02,SP500,^GSPC,1,6881.6206,6885.396,6878.88,0.0003983181,0.00094683014,3.7753906,0.054861944,6824.35986328125,6881.6201171875,0.0009472472262925802,0.0003984078803527247,0.008390567768024937,0,0.0,0.0,0.0,0.0003984078803527247,0.008390567768024937,1.0,1.0,1.0052765042402436,1.0114866107676554,15.0,2.0
2026-03-02,2026-03-03,SP500,^GSPC,1,6816.63,6888.2485,6881.62,-0.009488936,0.00096279266,71.61865,1.0506461,6800.259765625,6816.6298828125,0.0009632179632121929,-0.009443997198334109,0.0024072782146131733,0,0.0,-0.0,0.0,-0.009443997198334109,0.0024072782146131733,1.0,1.0,0.9957826757506476,1.0139215404501294,15.0,2.0
2026-03-03,2026-03-04,SP500,^GSPC,1,6869.4995,6823.3853,6816.63,0.007726072,0.0009904709,46.114258,0.6712899,6831.68994140625,6869.5,0.0009910028855901754,0.007755958589508172,0.005534510336101084,0,0.0,0.0,0.0,0.007755958589508172,0.005534510336101084,1.0,1.0,1.0035059249479192,1.0195330996957461,15.0,2.0
2026-03-04,2026-03-05,SP500,^GSPC,1,6830.71,6876.238,6869.5,-0.0056627085,0.000980376,45.527832,0.66651684,6851.080078125,6830.7099609375,0.0009808574132033065,-0.005646699177523806,-0.0029732709230096965,0,0.0,-0.0,-0.0,-0.005646699177523806,-0.0029732709230096965,1.0,1.0,0.9978394288668756,1.016501751575375,15.0,2.0
2026-03-05,2026-03-06,SP500,^GSPC,1,6740.02,6837.4243,6830.71,-0.01336574,0.0009825001,97.4043,1.4451634,6769.02978515625,6740.02001953125,0.0009829578477200673,-0.013276804314631963,-0.004285660803061475,0,0.0,-0.0,-0.0,-0.013276804314631963,-0.004285660803061475,1.0,1.0,0.984591310032386,1.012145369862405,15.0,2.0
2026-03-06,2026-03-09,SP500,^GSPC,1,6795.9897,6746.8486,6740.02,0.00826983,0.0010126936,49.141113,0.7230899,6699.7998046875,6795.990234375,0.0010131423942361106,0.008304085151082496,0.014357209542321003,0,0.0,0.0,0.0,0.008304085151082496,0.014357209542321003,1.0,1.0,0.9927674401099108,1.0266769530248094,15.0,2.0
2026-03-09,2026-03-10,SP500,^GSPC,1,6781.48,6802.9,6795.99,-0.0021373807,0.0010161734,21.419922,0.3158591,6796.56005859375,6781.47998046875,0.0010167760694173023,-0.0021350826001804712,-0.0022187809708136275,0,0.0,-0.0,-0.0,-0.0021350826001804712,-0.0022187809708136275,1.0,1.0,0.9906477996225064,1.024398981738265,15.0,2.0
2026-03-10,2026-03-11,SP500,^GSPC,1,6775.8,6788.3823,6781.48,-0.00083797507,0.0010173414,12.58252,0.18569793,6790.08984375,6775.7998046875,0.0010178161699216925,-0.0008375752785526602,-0.0021045434436560706,0,0.0,-0.0,-0.0,-0.0008375752785526602,-0.0021045434436560706,1.0,1.0,0.98981805751579,1.0222430895775598,15.0,2.0
2026-03-11,2026-03-12,SP500,^GSPC,1,6672.62,6782.656,6775.8,-0.015344807,0.0010112853,110.035645,1.6490619,6740.8798828125,6672.6201171875,0.0010118362407389725,-0.015227722187786008,-0.010126239721174213,0,0.0,-0.0,-0.0,-0.015227722187786008,-0.010126239721174213,1.0,1.0,0.9747453831194856,1.0118916109991838,15.0,2.0
2026-03-12,2026-03-13,SP500,^GSPC,1,6632.19,6679.576,6672.62,-0.006077541,0.001041886,47.38623,0.71448845,6673.490234375,6632.18994140625,0.0010424690751158483,-0.006059089233314663,-0.006188709583481944,0,0.0,-0.0,-0.0,-0.006059089233314663,-0.006188709583481944,1.0,1.0,0.968839313863403,1.0056293076887481,15.0,2.0
